user_id,user_name,session_id,ad_source,clicked_ad,landed_on_website,device_type,time_on_site_sec,product_viewed,num_products_viewed,added_to_cart,initiated_checkout,completed_purchase,purchase_amount,left_review,exit_stage,product_category
user_0254,David Gutierrez,sess_c06ae8d134,Instagram,Yes,Yes,Mobile,452,Hoodies Item X,1,Yes,Yes,Yes,61.84,No,purchase_confirmation,Hoodies
user_0031,Matthew Reyes,sess_1dac75a8cd,Facebook,Yes,Yes,Mobile,82,Pants Item B,3,No,No,No,0.0,No,product_page,Pants
user_0074,Spencer Norris,sess_c1056a2f3c,Instagram,Yes,Yes,Mobile,59,Jeans Item Z,1,No,No,No,0.0,No,product_page,Jeans
user_0395,Joanne Elliott,sess_93de84a27a,Google,Yes,No,Desktop,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0287,Stephanie Braun,sess_23f30acf41,Facebook,Yes,Yes,Desktop,180,T-Shirts Item X,3,Yes,No,No,0.0,No,cart,T-Shirts
user_0376,Sarah Sims,sess_eab32988e7,Facebook,Yes,Yes,Desktop,294,Accessories Item X,1,Yes,No,No,0.0,No,cart,Accessories
user_0350,Kayla Combs,sess_c8d6dbef34,Google,Yes,Yes,Mobile,10,,0,No,No,No,0.0,No,landing_page,
user_0214,Alexander Holmes,sess_de38ff811d,Instagram,Yes,Yes,Mobile,109,T-Shirts Item A,2,No,No,No,0.0,No,product_page,T-Shirts
user_0118,Katherine Barnett,sess_70c5940599,Instagram,Yes,Yes,Mobile,530,Shorts Item B,2,Yes,Yes,No,0.0,No,checkout,Shorts
user_0243,Jeffrey Castro,sess_c885005ea5,Facebook,Yes,Yes,Mobile,419,Jeans Item B,1,Yes,Yes,Yes,38.58,No,purchase_confirmation,Jeans
user_0100,Jeffrey Crawford,sess_988cbb8783,Google,Yes,Yes,Mobile,84,Shorts Item X,4,No,No,No,0.0,No,product_page,Shorts
user_0247,Daniel Quinn,sess_7d02467597,Instagram,Yes,Yes,Desktop,309,T-Shirts Item B,3,Yes,Yes,Yes,27.02,No,purchase_confirmation,T-Shirts
user_0116,Angelica Kemp,sess_935f23fe2f,Instagram,Yes,Yes,Mobile,74,T-Shirts Item B,2,No,No,No,0.0,No,product_page,T-Shirts
user_0291,Cynthia Sherman,sess_5c72f39170,Instagram,Yes,Yes,Mobile,510,Shorts Item A,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0093,Michael Moore,sess_9764b08cfb,Instagram,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0171,Miranda Doyle,sess_d1911aa041,Instagram,Yes,Yes,Mobile,172,T-Shirts Item B,1,No,No,No,0.0,No,product_page,T-Shirts
user_0367,Alexander Simpson,sess_16a0230419,Facebook,Yes,Yes,Desktop,125,Jeans Item A,3,No,No,No,0.0,No,product_page,Jeans
user_0238,Kelly Patterson,sess_ef1d85edd4,Instagram,Yes,Yes,Mobile,565,T-Shirts Item A,4,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0008,Brittany Hart,sess_38a6638e3d,Google,Yes,Yes,Mobile,407,T-Shirts Item B,1,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0289,Robert Parker,sess_2782b891ac,Facebook,Yes,Yes,Mobile,173,Jeans Item A,3,No,No,No,0.0,No,product_page,Jeans
user_0364,Andrea Hawkins,sess_a5748203a8,Instagram,Yes,Yes,Desktop,278,Hoodies Item Z,1,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0043,Aaron Bean,sess_f0397a6683,Facebook,Yes,Yes,Mobile,93,Shorts Item A,1,No,No,No,0.0,No,product_page,Shorts
user_0163,Larry Boyle,sess_88b6f666a3,Facebook,Yes,Yes,Mobile,66,Jeans Item B,1,No,No,No,0.0,No,product_page,Jeans
user_0374,Steven Wells,sess_53a0e19f28,Instagram,Yes,Yes,Mobile,331,Shorts Item X,3,Yes,Yes,No,0.0,No,checkout,Shorts
user_0134,Cody Porter,sess_cb6b7b039e,Instagram,Yes,Yes,Mobile,973,Hoodies Item X,1,Yes,Yes,Yes,26.39,No,purchase_confirmation,Hoodies
user_0087,David Kelley,sess_594cbafaf0,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0102,Adam Howard,sess_3ebd49fa0c,Google,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0338,Joseph Carrillo,sess_29b9728da5,Google,Yes,Yes,Desktop,180,Accessories Item Z,1,No,No,No,0.0,No,product_page,Accessories
user_0137,Karen Miller,sess_68978655ae,Facebook,Yes,Yes,Desktop,227,Accessories Item X,1,Yes,Yes,No,0.0,No,checkout,Accessories
user_0233,John Lucas,sess_c40ce8d046,Facebook,Yes,Yes,Mobile,131,Shorts Item Z,2,No,No,No,0.0,No,product_page,Shorts
user_0352,Laura Johnson,sess_854c3b7f29,Facebook,Yes,Yes,Mobile,883,Jeans Item X,1,Yes,Yes,Yes,34.89,No,purchase_confirmation,Jeans
user_0238,Kelly Patterson,sess_709e4a05fe,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0147,David Harris,sess_0812d18429,Facebook,Yes,Yes,Desktop,467,Shorts Item B,2,Yes,Yes,Yes,22.96,Yes,purchase_confirmation,Shorts
user_0329,Carolyn Shields,sess_9cb45f1d6b,Facebook,Yes,Yes,Mobile,147,Hoodies Item A,4,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0085,Jacob Sawyer,sess_54efbcd035,Instagram,Yes,Yes,Desktop,581,Jeans Item A,2,Yes,Yes,No,0.0,No,checkout,Jeans
user_0097,Joshua Blackburn,sess_8a2f152f07,Facebook,Yes,Yes,Desktop,127,Jeans Item Z,1,No,No,No,0.0,No,product_page,Jeans
user_0166,Sarah Phillips,sess_e89d8ca112,Facebook,Yes,Yes,Mobile,120,Pants Item A,1,Yes,Yes,No,0.0,No,checkout,Pants
user_0395,Joanne Elliott,sess_4b6fbf997e,Instagram,Yes,Yes,Desktop,44,Accessories Item Z,3,No,No,No,0.0,No,product_page,Accessories
user_0354,Bonnie Evans,sess_8d70224969,Instagram,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0398,Elizabeth Mayer,sess_aba85365f1,Instagram,Yes,Yes,Mobile,30,T-Shirts Item Z,1,No,No,No,0.0,No,product_page,T-Shirts
user_0159,Gerald Reynolds,sess_11985e0abd,Instagram,Yes,Yes,Mobile,147,Shorts Item Z,3,Yes,Yes,No,0.0,No,checkout,Shorts
user_0174,Kelly Williams,sess_e759025f28,Google,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0078,Carmen Rodriguez,sess_d7e6694c3b,Instagram,Yes,Yes,Desktop,312,Jeans Item Z,1,Yes,Yes,Yes,43.03,No,purchase_confirmation,Jeans
user_0363,Tiffany Cole,sess_83959091fc,Facebook,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0398,Elizabeth Mayer,sess_857ae64e75,Instagram,Yes,Yes,Mobile,32,T-Shirts Item B,1,No,No,No,0.0,No,product_page,T-Shirts
user_0115,Alyssa Wong,sess_144f207975,Google,Yes,Yes,Desktop,95,Pants Item X,1,No,No,No,0.0,No,product_page,Pants
user_0377,Sherri Payne,sess_79f039488e,Facebook,Yes,Yes,Desktop,158,Pants Item X,2,No,No,No,0.0,No,product_page,Pants
user_0010,Keith Brown,sess_ae4c0d4ba2,Facebook,Yes,Yes,Mobile,488,T-Shirts Item A,3,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0251,Michael Torres,sess_43253e7869,Instagram,Yes,Yes,Mobile,149,Accessories Item Z,1,No,No,No,0.0,No,product_page,Accessories
user_0134,Cody Porter,sess_9c06b85a03,Instagram,Yes,Yes,Mobile,466,T-Shirts Item Z,3,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0118,Katherine Barnett,sess_6f1a5d63d3,Instagram,Yes,Yes,Desktop,27,,0,No,No,No,0.0,No,landing_page,
user_0303,Kayla Doyle,sess_38a92b7911,Instagram,Yes,Yes,Mobile,274,Pants Item Z,4,Yes,Yes,No,0.0,No,checkout,Pants
user_0363,Tiffany Cole,sess_2448d51fc2,Facebook,Yes,Yes,Mobile,154,T-Shirts Item B,1,No,No,No,0.0,No,product_page,T-Shirts
user_0382,Christina Rangel,sess_d33e999a9b,Facebook,Yes,Yes,Mobile,100,Pants Item Z,2,No,No,No,0.0,No,product_page,Pants
user_0075,Jennifer Johnson,sess_72c57bf964,Instagram,Yes,Yes,Mobile,48,Jeans Item Z,1,No,No,No,0.0,No,product_page,Jeans
user_0086,Barry Garcia,sess_f1f6bab509,Google,Yes,Yes,Mobile,28,,0,No,No,No,0.0,No,landing_page,
user_0164,Amber Mccann,sess_1aa9e31690,Instagram,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0002,Tyrone Hubbard,sess_192a55140b,Instagram,Yes,Yes,Mobile,192,T-Shirts Item X,5,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0126,Brian Smith,sess_270d8faafc,Instagram,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0112,Beth Ford,sess_bef5eec657,Facebook,Yes,Yes,Desktop,523,Accessories Item Z,1,Yes,Yes,No,0.0,No,checkout,Accessories
user_0395,Joanne Elliott,sess_542702e0de,Instagram,Yes,Yes,Mobile,166,Pants Item X,2,No,No,No,0.0,No,product_page,Pants
user_0012,Troy Smith,sess_bc453fdd6e,Instagram,Yes,Yes,Mobile,27,,0,No,No,No,0.0,No,landing_page,
user_0161,Laura Jones,sess_68da8b9ebf,Google,Yes,Yes,Mobile,109,Accessories Item X,6,Yes,No,No,0.0,No,cart,Accessories
user_0052,April Clarke,sess_a565e0ce52,Facebook,Yes,Yes,Mobile,336,T-Shirts Item A,2,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0274,Charles Dorsey,sess_1eb982d971,Instagram,Yes,Yes,Desktop,141,Shorts Item X,2,No,No,No,0.0,No,product_page,Shorts
user_0109,Amy Golden,sess_d9dce53d1a,Instagram,Yes,Yes,Desktop,397,Pants Item B,2,Yes,Yes,No,0.0,No,checkout,Pants
user_0293,Morgan Mclaughlin,sess_bcdc4a38ee,Instagram,Yes,Yes,Mobile,103,Accessories Item A,3,No,No,No,0.0,No,product_page,Accessories
user_0253,Richard Anderson,sess_5f470a981f,Instagram,Yes,Yes,Mobile,378,Shorts Item A,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0071,Angela Delacruz,sess_474ed6cc94,Facebook,Yes,Yes,Mobile,121,T-Shirts Item X,1,No,No,No,0.0,No,product_page,T-Shirts
user_0314,Luke Walter,sess_412bbd290f,Instagram,Yes,Yes,Mobile,83,T-Shirts Item X,6,No,No,No,0.0,No,product_page,T-Shirts
user_0244,Laura Cobb,sess_1010f41f20,Google,Yes,Yes,Mobile,19,,0,No,No,No,0.0,No,landing_page,
user_0268,Brent Morris,sess_903c489f1a,Instagram,Yes,Yes,Desktop,199,Accessories Item Z,2,Yes,Yes,No,0.0,No,checkout,Accessories
user_0307,Anita Sanders,sess_bb73662ec7,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0234,Sally Harrington,sess_f09d15ca7a,Facebook,Yes,Yes,Mobile,915,T-Shirts Item X,2,Yes,Yes,Yes,15.6,No,purchase_confirmation,T-Shirts
user_0304,Jessica Elliott,sess_eacd202794,Instagram,Yes,Yes,Desktop,161,Jeans Item Z,2,No,No,No,0.0,No,product_page,Jeans
user_0284,Alexander Richard,sess_d2cf8398a1,Instagram,Yes,Yes,Mobile,85,Jeans Item Z,3,No,No,No,0.0,No,product_page,Jeans
user_0359,Mitchell Flowers DDS,sess_7b41907bf7,Instagram,Yes,Yes,Desktop,751,Shorts Item Z,1,Yes,Yes,Yes,25.93,No,purchase_confirmation,Shorts
user_0235,Samantha Moran,sess_d4e284b101,Instagram,Yes,Yes,Mobile,13,,0,No,No,No,0.0,No,landing_page,
user_0382,Christina Rangel,sess_dc8480f524,Google,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0121,Cody Martinez,sess_3f8f66689b,Instagram,Yes,Yes,Mobile,73,Accessories Item X,1,No,No,No,0.0,No,product_page,Accessories
user_0107,Joseph Lopez,sess_f059da2edc,Google,Yes,Yes,Mobile,161,T-Shirts Item X,4,No,No,No,0.0,No,product_page,T-Shirts
user_0096,Kenneth Allen,sess_e60dcaffdb,Facebook,Yes,Yes,Mobile,7,,0,No,No,No,0.0,No,landing_page,
user_0013,Eric Petersen,sess_37d8059750,Instagram,Yes,Yes,Desktop,29,,0,No,No,No,0.0,No,landing_page,
user_0209,Roger Smith,sess_b8dc98bb9e,Google,Yes,Yes,Desktop,479,Shorts Item B,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0065,Jennifer Werner,sess_9a56fcc12e,Google,Yes,Yes,Mobile,471,Hoodies Item X,2,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0108,Samantha Savage,sess_0aa16b8cbd,Instagram,Yes,Yes,Desktop,386,Accessories Item A,1,Yes,Yes,Yes,22.25,No,purchase_confirmation,Accessories
user_0291,Cynthia Sherman,sess_00fadeaa01,Facebook,Yes,Yes,Mobile,328,Pants Item Z,1,Yes,Yes,Yes,49.74,No,purchase_confirmation,Pants
user_0088,John Smith,sess_c14c3a32e4,Google,Yes,Yes,Mobile,150,Hoodies Item B,6,No,No,No,0.0,No,product_page,Hoodies
user_0380,Jordan Thomas,sess_92cd6e1006,Google,Yes,Yes,Mobile,53,T-Shirts Item B,1,No,No,No,0.0,No,product_page,T-Shirts
user_0270,Brooke Holden,sess_dafdf9650d,Instagram,Yes,Yes,Mobile,48,T-Shirts Item A,2,No,No,No,0.0,No,product_page,T-Shirts
user_0175,Billy Thomas,sess_6f464cd2ac,Facebook,Yes,Yes,Desktop,58,Jeans Item Z,1,No,No,No,0.0,No,product_page,Jeans
user_0389,Anna Shea,sess_9fd9142550,Google,Yes,Yes,Mobile,368,T-Shirts Item Z,1,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0328,Kyle Mccall,sess_911a3e44f1,Facebook,Yes,Yes,Desktop,159,Jeans Item Z,4,No,No,No,0.0,No,product_page,Jeans
user_0266,Annette Lee,sess_0e5f6dada4,Facebook,Yes,Yes,Mobile,10,,0,No,No,No,0.0,No,landing_page,
user_0270,Brooke Holden,sess_9cc60475ae,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0274,Charles Dorsey,sess_28f373be13,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0039,Heather White,sess_455367f6e6,Instagram,Yes,Yes,Mobile,60,Pants Item Z,5,No,No,No,0.0,No,product_page,Pants
user_0169,Tyler Hawkins,sess_5a451c0b57,Google,Yes,Yes,Desktop,166,Pants Item A,1,No,No,No,0.0,No,product_page,Pants
user_0109,Amy Golden,sess_8a832d497a,Instagram,Yes,Yes,Mobile,20,,0,No,No,No,0.0,No,landing_page,
user_0288,Lindsay Gomez,sess_4ad3b1df87,Google,Yes,Yes,Mobile,402,Pants Item Z,1,Yes,Yes,No,0.0,No,checkout,Pants
user_0084,Matthew Salazar,sess_a65fc8aa9c,Google,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0261,Jose Martinez,sess_fc56c1fa09,Google,Yes,Yes,Desktop,102,Hoodies Item Z,1,No,No,No,0.0,No,product_page,Hoodies
user_0212,Jasmine Thomas,sess_ce6dfa5e93,Instagram,Yes,Yes,Desktop,99,Hoodies Item B,1,No,No,No,0.0,No,product_page,Hoodies
user_0097,Joshua Blackburn,sess_7b15233671,Google,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0132,Sandra Murphy,sess_6412c755d2,Facebook,Yes,Yes,Desktop,130,Accessories Item Z,2,No,No,No,0.0,No,product_page,Accessories
user_0224,Kimberly Turner,sess_2b55b1bbd8,Google,Yes,Yes,Mobile,68,Pants Item X,1,No,No,No,0.0,No,product_page,Pants
user_0329,Carolyn Shields,sess_07fb1f3e8e,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0025,Michelle Marsh,sess_54e0b55e87,Instagram,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0238,Kelly Patterson,sess_ba1ecc694a,Facebook,Yes,Yes,Mobile,392,Jeans Item B,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0119,Barbara Soto,sess_d5a4cd9f4c,Instagram,Yes,Yes,Mobile,124,Accessories Item Z,3,Yes,Yes,No,0.0,No,checkout,Accessories
user_0039,Heather White,sess_a207b21202,Instagram,Yes,Yes,Desktop,56,Shorts Item X,3,No,No,No,0.0,No,product_page,Shorts
user_0016,Cole Mckinney,sess_b82e1ff1ff,Google,Yes,Yes,Desktop,409,Hoodies Item A,1,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0353,Aaron Acosta,sess_9649c6d8fb,Instagram,Yes,Yes,Mobile,19,,0,No,No,No,0.0,No,landing_page,
user_0049,Jacob White,sess_c30f5f023e,Instagram,Yes,Yes,Desktop,407,Pants Item Z,1,Yes,Yes,Yes,33.29,Yes,purchase_confirmation,Pants
user_0327,Jennifer Smith,sess_3493d323a8,Instagram,Yes,Yes,Mobile,97,Accessories Item X,3,No,No,No,0.0,No,product_page,Accessories
user_0329,Carolyn Shields,sess_ca7e92a67f,Instagram,Yes,Yes,Mobile,88,Accessories Item Z,3,No,No,No,0.0,No,product_page,Accessories
user_0281,Mark Daniels,sess_9b81e5bbdb,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0218,Paul Mills,sess_d9797f4a95,Google,Yes,Yes,Mobile,36,T-Shirts Item B,1,No,No,No,0.0,No,product_page,T-Shirts
user_0050,Michelle Schneider,sess_bfce2c4b98,Facebook,Yes,Yes,Desktop,131,T-Shirts Item B,2,No,No,No,0.0,No,product_page,T-Shirts
user_0019,Kevin Bryant,sess_ee229d251b,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0278,Michael Harrison,sess_0d8068d8aa,Google,Yes,Yes,Desktop,599,Accessories Item Z,1,Yes,Yes,No,0.0,No,checkout,Accessories
user_0021,Julie Allen,sess_c6a1dd9112,Instagram,Yes,Yes,Mobile,115,Hoodies Item Z,2,No,No,No,0.0,No,product_page,Hoodies
user_0072,Jamie Smith,sess_7c454f8636,Facebook,Yes,Yes,Desktop,226,T-Shirts Item X,5,Yes,Yes,Yes,19.47,No,purchase_confirmation,T-Shirts
user_0249,Rebecca Smith,sess_1c1af28240,Google,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0233,John Lucas,sess_ffc7485e4c,Instagram,Yes,Yes,Mobile,118,T-Shirts Item X,1,No,No,No,0.0,No,product_page,T-Shirts
user_0358,Scott Reeves,sess_461903967e,Google,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0371,Daniel Anderson,sess_c4fa106ac7,Instagram,Yes,Yes,Desktop,154,Jeans Item X,3,No,No,No,0.0,No,product_page,Jeans
user_0333,Susan Wright,sess_c8ef6dbad7,Google,Yes,Yes,Mobile,177,Jeans Item B,2,No,No,No,0.0,No,product_page,Jeans
user_0289,Robert Parker,sess_550674b418,Google,Yes,Yes,Desktop,447,Hoodies Item X,1,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0038,Jacob Miller,sess_6cdc80c5a1,Instagram,Yes,Yes,Mobile,68,Shorts Item Z,1,No,No,No,0.0,No,product_page,Shorts
user_0050,Michelle Schneider,sess_d8a84aec06,Facebook,Yes,Yes,Mobile,203,Shorts Item X,1,Yes,No,No,0.0,No,cart,Shorts
user_0040,Charles Rojas,sess_f6a21c6a16,Instagram,Yes,Yes,Mobile,73,T-Shirts Item B,1,No,No,No,0.0,No,product_page,T-Shirts
user_0127,Michael Chavez,sess_72572f5492,Google,Yes,Yes,Desktop,89,Pants Item X,1,No,No,No,0.0,No,product_page,Pants
user_0219,Kristen Phillips,sess_f6b6025586,Facebook,Yes,Yes,Mobile,96,Hoodies Item X,1,No,No,No,0.0,No,product_page,Hoodies
user_0367,Alexander Simpson,sess_59b48309d5,Google,Yes,Yes,Desktop,499,Jeans Item X,4,Yes,Yes,No,0.0,No,checkout,Jeans
user_0318,Jared Lopez,sess_185fca1ee9,Google,Yes,Yes,Desktop,150,Pants Item X,1,No,No,No,0.0,No,product_page,Pants
user_0030,Thomas Davis,sess_00ed38d080,Google,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0129,Dawn Walters,sess_2b1433c79d,Instagram,Yes,Yes,Desktop,25,,0,No,No,No,0.0,No,landing_page,
user_0250,Jeffrey Taylor,sess_e326434592,Instagram,Yes,Yes,Mobile,142,T-Shirts Item Z,6,No,No,No,0.0,No,product_page,T-Shirts
user_0176,Lori James,sess_23c7a6a507,Instagram,Yes,Yes,Mobile,100,Jeans Item Z,1,No,No,No,0.0,No,product_page,Jeans
user_0129,Dawn Walters,sess_c7f4449654,Instagram,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0059,Leslie Walsh,sess_483da7185a,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0316,Gabrielle Aguilar,sess_5fa3b05162,Google,Yes,Yes,Mobile,206,Shorts Item A,3,Yes,No,No,0.0,No,cart,Shorts
user_0184,Debbie Buchanan,sess_31a7dcb818,Google,Yes,Yes,Desktop,173,T-Shirts Item Z,6,No,No,No,0.0,No,product_page,T-Shirts
user_0397,Jared Mitchell,sess_6df9f331dd,Facebook,Yes,Yes,Desktop,29,,0,No,No,No,0.0,No,landing_page,
user_0135,Michael Ashley,sess_ba71650e18,Google,Yes,Yes,Mobile,118,T-Shirts Item A,1,No,No,No,0.0,No,product_page,T-Shirts
user_0251,Michael Torres,sess_f28941e795,Instagram,Yes,Yes,Desktop,110,Shorts Item X,1,No,No,No,0.0,No,product_page,Shorts
user_0342,Charles Sullivan,sess_11d5fa55b3,Facebook,Yes,Yes,Mobile,22,,0,No,No,No,0.0,No,landing_page,
user_0065,Jennifer Werner,sess_bacb35af01,Instagram,Yes,Yes,Mobile,177,T-Shirts Item B,2,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0080,Randall Hernandez,sess_0991a6fe45,Instagram,Yes,Yes,Mobile,497,Shorts Item X,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0376,Sarah Sims,sess_fb5ffcbffb,Facebook,Yes,Yes,Mobile,154,Jeans Item X,1,No,No,No,0.0,No,product_page,Jeans
user_0003,Candice Acevedo,sess_997776935a,Instagram,Yes,Yes,Mobile,85,Jeans Item X,3,No,No,No,0.0,No,product_page,Jeans
user_0095,John Olson,sess_cb923a51c3,Instagram,Yes,Yes,Desktop,135,T-Shirts Item B,2,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0296,Jeffery Perez,sess_20560ab841,Facebook,Yes,Yes,Desktop,10,,0,No,No,No,0.0,No,landing_page,
user_0160,Bryan Cunningham,sess_b12a8450a7,Instagram,Yes,Yes,Desktop,138,Shorts Item Z,1,No,No,No,0.0,No,product_page,Shorts
user_0215,Alvin Ortega,sess_8fe6af0e6b,Google,Yes,Yes,Mobile,282,Jeans Item Z,2,Yes,Yes,No,0.0,No,checkout,Jeans
user_0296,Jeffery Perez,sess_bafeab16f6,Instagram,Yes,Yes,Desktop,74,Jeans Item A,2,No,No,No,0.0,No,product_page,Jeans
user_0389,Anna Shea,sess_c1f4c5459d,Instagram,Yes,Yes,Mobile,65,Pants Item A,4,No,No,No,0.0,No,product_page,Pants
user_0160,Bryan Cunningham,sess_f42916847c,Facebook,Yes,Yes,Mobile,175,Jeans Item B,1,No,No,No,0.0,No,product_page,Jeans
user_0057,Eric Patel,sess_f93fde9545,Instagram,Yes,Yes,Desktop,532,Accessories Item B,2,Yes,Yes,No,0.0,No,checkout,Accessories
user_0137,Karen Miller,sess_91156247da,Instagram,Yes,Yes,Mobile,516,Pants Item Z,1,Yes,Yes,No,0.0,No,checkout,Pants
user_0205,Melissa Hall,sess_de35bdb60c,Facebook,Yes,Yes,Mobile,317,Pants Item X,1,Yes,Yes,No,0.0,No,checkout,Pants
user_0099,Michelle Dickerson,sess_fcabf02859,Facebook,Yes,Yes,Desktop,30,,0,No,No,No,0.0,No,landing_page,
user_0166,Sarah Phillips,sess_3b80de741a,Facebook,Yes,Yes,Mobile,189,Accessories Item Z,1,Yes,Yes,No,0.0,No,checkout,Accessories
user_0130,Megan Fuller,sess_08be133d0e,Facebook,Yes,Yes,Mobile,366,Shorts Item A,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0232,Eddie Mcbride,sess_c4a100bc5a,Google,Yes,Yes,Mobile,17,,0,No,No,No,0.0,No,landing_page,
user_0155,Patrick Braun,sess_bc73648370,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0392,George Stephens,sess_70ae0cb86d,Instagram,Yes,Yes,Mobile,99,Pants Item B,1,No,No,No,0.0,No,product_page,Pants
user_0041,William Ellison,sess_d4a5b4dbb6,Facebook,Yes,Yes,Mobile,128,Hoodies Item B,1,No,No,No,0.0,No,product_page,Hoodies
user_0308,Michael Wang,sess_d45984d37a,Google,Yes,Yes,Desktop,137,Pants Item Z,4,No,No,No,0.0,No,product_page,Pants
user_0095,John Olson,sess_c407f5e8e8,Instagram,Yes,Yes,Mobile,122,Jeans Item Z,2,No,No,No,0.0,No,product_page,Jeans
user_0232,Eddie Mcbride,sess_e37e2a0bd4,Facebook,Yes,Yes,Mobile,555,T-Shirts Item X,3,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0307,Anita Sanders,sess_8fef7fceaa,Instagram,Yes,Yes,Desktop,569,Hoodies Item A,2,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0337,Scott Graves,sess_8bfa5ee718,Facebook,Yes,No,Desktop,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0093,Michael Moore,sess_792044ad38,Instagram,Yes,Yes,Desktop,956,T-Shirts Item A,2,Yes,Yes,Yes,17.52,No,purchase_confirmation,T-Shirts
user_0221,Amy Mayer,sess_a2acf386bf,Instagram,Yes,Yes,Mobile,26,,0,No,No,No,0.0,No,landing_page,
user_0008,Brittany Hart,sess_2ea5a03c98,Instagram,Yes,Yes,Mobile,63,Shorts Item A,3,No,No,No,0.0,No,product_page,Shorts
user_0283,Curtis Nichols,sess_793d63af40,Google,Yes,Yes,Mobile,996,Jeans Item B,2,Yes,Yes,Yes,44.08,No,purchase_confirmation,Jeans
user_0080,Randall Hernandez,sess_452b466109,Instagram,Yes,No,Desktop,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0154,Erica Hogan,sess_d3d05f50fe,Instagram,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0004,Katherine Mcclure,sess_0ed90cb00c,Instagram,Yes,Yes,Mobile,150,Jeans Item X,1,Yes,No,No,0.0,No,cart,Jeans
user_0254,David Gutierrez,sess_5b237b2415,Instagram,Yes,Yes,Mobile,75,Accessories Item B,1,No,No,No,0.0,No,product_page,Accessories
user_0256,Brittany Diaz DDS,sess_fb3bf1fa85,Google,Yes,Yes,Mobile,162,Accessories Item X,1,No,No,No,0.0,No,product_page,Accessories
user_0309,Bruce Solis,sess_3ee46a96d0,Instagram,Yes,Yes,Desktop,63,T-Shirts Item X,1,No,No,No,0.0,No,product_page,T-Shirts
user_0264,Richard Morrison,sess_87daa2871a,Instagram,Yes,Yes,Desktop,128,Hoodies Item B,2,No,No,No,0.0,No,product_page,Hoodies
